Data,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALOS3.SA,ALUP11.SA,AMER3.SA,ANIM3.SA,ASAI3.SA,AURA33.SA,AZUL4.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BHIA3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRAV3.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CRFB3.SA,CSMG3.SA,CSNA3.SA,CSUD3.SA,CURY3.SA,CVCB3.SA,CXSE3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,FRAS3.SA,GGBR4.SA,GGPS3.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,INTB3.SA,IRBR3.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KEPL3.SA,KLBN11.SA,KLBN4.SA,LIGT3.SA,LJQQ3.SA,LREN3.SA,LWSA3.SA,MDNE3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,OIBR3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,POSI3.SA,PRIO3.SA,PSSA3.SA,RADL3.SA,RAIL3.SA,RDOR3.SA,RECV3.SA,RENT3.SA,ROMI3.SA,SANB11.SA,SAPR11.SA,SBSP3.SA,SLCE3.SA,SMFT3.SA,SMTO3.SA,SOJA3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIVA3.SA,WEGE3.SA,YDUQ3.SA,CDI
2015-01-19,0.0,0.07285771299101493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09284861140996706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03740209574052746,0.0,0.0,0.0,0.042412524784921767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06893160303660259,0.0,0.0,0.0,0.0342377271433646,0.0,0.05052719367709782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05038824780003359,0.0,0.0,0.0,0.0409887429021925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08067978303283918,0.0,0.0,0.12155894226315327,0.0,0.0,0.0,0.0,0.0,0.0,0.0474324592349112,0.2597343559833739
2015-01-20,0.0,0.07386964709057992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09169363841398619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036339921774032426,0.0,0.0,0.0,0.04349738956743383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07014841844386688,0.0,0.0,0.0,0.03309326882072147,0.0,0.050505288585188955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04918752533560888,0.0,0.0,0.0,0.041476955972691326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08100422303492737,0.0,0.0,0.12282692856254535,0.0,0.0,0.0,0.0,0.0,0.0,0.04757647286062036,0.25878032153779695
2015-01-21,0.0,0.0741347317627926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09511692077261047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03786810620988291,0.0,0.0,0.0,0.042032149906274595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06742821611063747,0.0,0.0,0.0,0.032687142012231774,0.0,0.049201622212382834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04815779360776267,0.0,0.0,0.0,0.04072858470575663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08014697324813018,0.0,0.0,0.1255015422236811,0.0,0.0,0.0,0.0,0.0,0.0,0.050062286934515664,0.2569339302933411
2015-01-22,0.0,0.075909963211094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08939802310657462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03834855524766957,0.0,0.0,0.0,0.04360082630246943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686384495604639,0.0,0.0,0.0,0.0334959261002608,0.0,0.0488927811927004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04860233366125701,0.0,0.0,0.0,0.041009640533113983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08104026922195354,0.0,0.0,0.12767787720473364,0.0,0.0,0.0,0.0,0.0,0.0,0.043073170504629554,0.2603121841530796
2015-01-23,0.0,0.07534605832830765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891112431193027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954203460257515,0.0,0.0,0.0,0.04391223500091853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06662789587325821,0.0,0.0,0.0,0.034092358286990226,0.0,0.04849021337399904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04710548137112374,0.0,0.0,0.0,0.041017707235088276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811211055488729,0.0,0.0,0.1285162652173017,0.0,0.0,0.0,0.0,0.0,0.0,0.04282667696118087,0.26229072508108087
2015-01-26,0.0,0.07470117896378689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09223462883906527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040209759459317616,0.0,0.0,0.0,0.04375402319741015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067136264340976,0.0,0.0,0.0,0.0337618250497582,0.0,0.04930905244172998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046312472153809126,0.0,0.0,0.0,0.041124093070201026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795852663284768,0.0,0.0,0.12662033777553428,0.0,0.0,0.0,0.0,0.0,0.0,0.04447438492219487,0.2607767134577398
2015-01-27,0.0,0.07438159238802493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09277854648788313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04193166249724584,0.0,0.0,0.0,0.043643885826459394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779946693139774,0.0,0.0,0.0,0.03186710667191755,0.0,0.04918493198369799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04652826403470855,0.0,0.0,0.0,0.040314660910298075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07979625891201715,0.0,0.0,0.12756486907176007,0.0,0.0,0.0,0.0,0.0,0.0,0.04397007789614322,0.2602386763884464
2015-01-28,0.0,0.07521572691408202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08924129776089729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04314560222150167,0.0,0.0,0.0,0.04383627689751596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06829584029796675,0.0,0.0,0.0,0.03177505596908661,0.0,0.04896920132645531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04568523701248478,0.0,0.0,0.0,0.04094675600139603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07994522608906839,0.0,0.0,0.1273642828318254,0.0,0.0,0.0,0.0,0.0,0.0,0.04338480205332343,0.26219469462439654
2015-01-29,0.0,0.0771265587505133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09098404232885152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03994022695919305,0.0,0.0,0.0,0.04346073292605604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06964849866402002,0.0,0.0,0.0,0.030166285479236683,0.0,0.05009168330346528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046994895827876346,0.0,0.0,0.0,0.04045791207069767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07987098948882483,0.0,0.0,0.1271263424301249,0.0,0.0,0.0,0.0,0.0,0.0,0.04474931049620508,0.2593825212749352
2015-01-30,0.0,0.07806252445009233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08710467637993782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03852198499269077,0.0,0.0,0.0,0.04379800922473375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06989312594920762,0.0,0.0,0.0,0.03007682128533231,0.0,0.05080102571666186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451437534318486,0.0,0.0,0.0,0.040800516516703286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08049626990014419,0.0,0.0,0.12935526098167247,0.0,0.0,0.0,0.0,0.0,0.0,0.04374171289955894,0.262204318271416
2015-02-02,0.0,0.07668144672701242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859778258883272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038273169977993446,0.0,0.0,0.0,0.04351511616221286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06841502173817986,0.0,0.0,0.0,0.02988255391485338,0.0,0.051404140660156944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04634723084160153,0.0,0.0,0.0,0.04061540232786127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08141548647002851,0.0,0.0,0.1322597389555721,0.0,0.0,0.0,0.0,0.0,0.0,0.04458356981052209,0.26062929652567846
2015-02-03,0.0,0.07698643198925094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082778470860204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03920579155028476,0.0,0.0,0.0,0.04353883024119884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06905444661471222,0.0,0.0,0.0,0.029898838767252665,0.0,0.052922972662471056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045707660600426886,0.0,0.0,0.0,0.041422038412044046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819535382044549,0.0,0.0,0.13255054685429565,0.0,0.0,0.0,0.0,0.0,0.0,0.0430904188342396,0.26089001440916443
2015-02-04,0.0,0.07621532436904653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08138620040835542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039283140105429486,0.0,0.0,0.0,0.043624727387479606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07062808870717734,0.0,0.0,0.0,0.02894057142145728,0.0,0.05228050369091131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044798620611501944,0.0,0.0,0.0,0.03990020411871585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08223887960971712,0.0,0.0,0.13288507961640006,0.0,0.0,0.0,0.0,0.0,0.0,0.04629496617129785,0.26152369378251017
